;TripID;Questionnaire;Income;Gender;Age;Occupation;Education;HouseHoldSize;HouseHold16;driversLicense;carAvail;OriginLoc;DestLoc;Origin;Destination;startActiv;endActiv;tripStart_time;tripEnd_time;tripDuration;mode;TripDay;realTravelTime.Walk;realShortestDistance.Walk;realTransfer.Walk;realTravelTime.Car;realShortestDistance.Car;realTransfer.Car;realTravelTime.MrC;realShortestDistance.MrC;realTransfer.MrC;realTravelTime.Bus;realShortestDistance.Bus;realTransfer.Bus;realAccessWalkTime.Bus;realAccessWalkDist.Bus;realEgressWalkTime.Bus;realEgressWalkDist.Bus;realWaitingTime.Bus;EdPrimary;EdHighSchool;EdLyceum;EdUniversity;EdMSc;EdPhD;EdNoEducation;endMunic1;endMunic2;endMunic3;endMunic4;endMunic5;endMunic6;endMunic7;endMunic8;endMunic9;endMunic10;endMunic11;startMunic1;startMunic2;startMunic3;startMunic4;startMunic5;startMunic6;startMunic7;startMunic8;startMunic9;startMunic10;startMunic11;endHome;endWork;endLeisure;endShopping;endHealthActivities;endSports;endOther;startHome;startWork;startLeisure;startShopping;startHealthActivities;startSports;startOther;startPersonalActivities;Unemployed;Retired;Employed;Houseworks;Unemployed_other;Student;InZone
6680;9208;4233;10000-20000;Male;16-24;Student;Lyceum;4;4;1;TRUE;1;2;253;183;Home;School;8:15:00;8:50:00;35;Bus;Πέμπτη;1627;2354;0;645;3283;0;645;3283;0;940;3283;1;167;280;208;280;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6681;9211;4233;10000-20000;Male;16-24;Student;Lyceum;4;4;1;TRUE;4;5;183;253;School;Home;19:30:00;20:15:00;45;Bus;Πέμπτη;1990;2354;0;424;2354;0;424;2354;0;839;2354;1;589;2048;250;265;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6682;9216;4235;<10000;Female;16-24;Student;University;3;3;0;TRUE;3;4;916;112;Home;Leisure;16:00:00;16:30:00;30;Bus;Πέμπτη;3927;5214;0;967;7270;0;967;7270;0;2459;7270;1;287;402;425;553;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6683;9217;4235;<10000;Female;16-24;Student;University;3;3;0;TRUE;4;5;112;916;Leisure;Home;18:10:00;18:30:00;20;Bus;Πέμπτη;3943;5214;0;992;7356;0;992;7356;0;2139;7356;1;396;553;289;396;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
6684;9220;4238;10000-20000;Male;16-24;Student;Lyceum;6;4;0;TRUE;1;2;409;395;Home;School;7:05:00;8:10:00;65;Bus;Πέμπτη;3620;4947;0;498;6801;0;498;6801;0;2602;6801;2;168;253;176;216;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6685;9221;4238;10000-20000;Male;16-24;Student;Lyceum;6;4;0;TRUE;2;3;395;409;School;Home;14:10:00;15:00:00;50;Bus;Πέμπτη;3761;4946;0;699;8736;0;699;8736;0;2551;8736;2;250;332;255;291;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6686;9222;4239;10000-20000;Female;16-24;Student;Lyceum;4;4;0;FALSE;1;2;248;116;Home;Leisure;20:00:00;21:35:00;95;Bus;Πέμπτη;3662;4973;0;974;5294;0;974;5294;0;1663;5294;1;1588;4906;75;94;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6687;9224;4240;20000-30000;Female;16-24;Student;University;4;4;1;TRUE;1;2;407;182;Home;Work;18:20:00;18:55:00;35;Bus;Πέμπτη;2732;3774;0;820;6518;0;820;6518;0;1619;6518;1;211;254;255;334;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6688;9225;4240;20000-30000;Female;16-24;Student;University;4;4;1;TRUE;2;3;182;407;Work;Home;23:35:00;23:55:00;20;Bus;Πέμπτη;3051;3774;0;808;6576;0;808;6576;0;1317;6576;1;119;166;135;208;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
6689;9226;4241;10000-20000;Female;16-24;Student;Lyceum;4;4;0;TRUE;1;2;407;183;Home;School;12:00:00;12:40:00;40;Bus;Πέμπτη;3005;4178;0;735;7963;0;735;7963;0;1686;7963;1;350;493;580;739;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6690;9227;4241;10000-20000;Female;16-24;Student;Lyceum;4;4;0;TRUE;2;3;183;407;School;Home;18:00:00;18:40:00;40;Bus;Πέμπτη;3391;4180;0;593;7668;0;593;7668;0;1251;7668;1;832;4078;419;449;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6691;9232;4244;10000-20000;Female;16-24;Student;Lyceum;3;3;0;TRUE;1;2;409;245;STPersonalActivities(Gas);Leisure;8:00:00;8:20:00;20;Bus;Πέμπτη;921;1306;0;312;1636;0;312;1636;0;716;1636;1;218;312;50;74;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6692;9233;4244;10000-20000;Female;16-24;Student;Lyceum;3;3;0;TRUE;2;3;245;409;Leisure;Home;9:15:00;9:25:00;10;Bus;Πέμπτη;1057;1307;0;311;1750;0;311;1750;0;794;1750;1;64;83;293;350;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
6693;9234;4245;10000-20000;Female;16-24;Student;Lyceum;4;4;1;TRUE;1;2;407;174;Home;Leisure;12:00:00;12:45:00;45;Bus;Πέμπτη;4182;5734;0;936;7530;0;936;7530;0;1660;7530;1;207;255;314;432;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6694;9235;4245;10000-20000;Female;16-24;Student;Lyceum;4;4;1;TRUE;2;3;174;407;Leisure;Home;16:15:00;17:00:00;45;Bus;Πέμπτη;4523;5735;0;944;6099;0;944;6099;0;1436;6099;1;1218;6028;218;297;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
6695;9237;4246;<10000;Female;16-24;Student;Lyceum;1;1;1;FALSE;1;2;254;104;Home;School;8:00:00;8:50:00;50;Bus;Πέμπτη;3400;4695;0;878;4695;0;878;4695;0;1560;4695;1;45;76;108;149;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6696;9238;4246;<10000;Female;16-24;Student;Lyceum;1;1;1;FALSE;2;3;104;254;School;Home;15:00:00;15:50:00;50;Bus;Πέμπτη;3744;4695;0;809;4694;0;809;4694;0;1349;4694;1;1291;4556;58;61;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6697;9240;4247;10000-20000;Female;45-54;Houseworks;Lyceum;4;4;0;TRUE;2;3;173;223;Shopping;Home;14:00:00;14:30:00;30;Bus;Πέμπτη;3280;4265;0;713;4737;0;713;4737;0;1400;4737;1;120;162;304;431;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA
6698;9246;4249;10000-20000;Male;16-24;Student;Lyceum;5;3;0;FALSE;3;4;235;217;School;Sports;15:30:00;16:50:00;80;Bus;Πέμπτη;2093;2886;0;591;3308;0;591;3308;0;1192;3308;1;489;694;196;276;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6699;9247;4249;10000-20000;Male;16-24;Student;Lyceum;5;3;0;FALSE;4;5;217;235;Sports;Home;18:30:00;19:05:00;35;Bus;Πέμπτη;2177;2886;0;517;3111;0;517;3111;0;1030;3111;1;93;100;450;565;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;NA
6700;9248;4250;10000-20000;Female;16-24;Student;Lyceum;5;5;0;FALSE;1;2;214;177;Home;School;11:00:00;11:45:00;45;Bus;Πέμπτη;2829;3644;0;698;4496;0;698;4496;0;1209;4496;1;238;315;43;61;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6701;9250;4250;10000-20000;Female;16-24;Student;Lyceum;5;5;0;FALSE;3;4;103;214;Shopping;Home;19:00:00;20:15:00;75;Bus;Πέμπτη;4122;5514;0;991;6419;0;991;6419;0;1622;6419;1;386;489;56;79;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;NA
6702;9252;4251;<10000;Female;16-24;Student;Lyceum;2;2;0;FALSE;2;3;174;916;Sports;Home;14:00:00;14:45:00;45;Bus;Πέμπτη;3721;4897;0;881;5333;0;881;5333;0;1912;5333;1;89;116;310;412;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;NA
6703;9253;4253;<10000;Female;55-64;Retired;HighSchool;3;3;0;TRUE;1;2;210;116;Home;Shopping;12:00:00;12:30:00;30;Bus;Πέμπτη;2473;3221;0;532;3190;0;532;3190;0;1023;3190;1;82;120;98;114;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6704;9254;4253;<10000;Female;55-64;Retired;HighSchool;3;3;0;TRUE;2;3;116;210;Shopping;Home;14:00:00;14:35:00;35;Bus;Πέμπτη;2449;3221;0;625;4129;0;625;4129;0;1003;4129;1;120;167;230;260;NA;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NA
6705;9255;4254;<10000;Female;45-54;Employed;Lyceum;4;3;0;TRUE;1;2;502;205;Home;HorkRelatedActivities;11:00:00;11:20:00;20;Bus;Πέμπτη;1788;2331;0;468;2821;0;468;2821;0;1264;2821;1;513;712;68;73;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6706;9256;4254;<10000;Female;45-54;Employed;Lyceum;4;3;0;TRUE;2;3;205;115;HorkRelatedActivities;PersonalActivities;11:30:00;11:50:00;20;Bus;Πέμπτη;1315;1685;0;382;1927;0;382;1927;0;682;1927;1;66;98;125;152;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6707;9264;4256;10000-20000;Female;45-54;Unemployed;Lyceum;5;4;1;TRUE;1;2;223;177;Home;OtherMeetings;20:00:00;21:15:00;75;Bus;Πέμπτη;2289;3017;0;508;3326;0;508;3326;0;1252;3326;1;369;522;190;236;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
6708;9265;4257;20000-30000;Female;55-64;Retired;Lyceum;4;4;0;FALSE;1;2;243;112;Home;Leisure;10:00:00;10:20:00;20;Bus;Πέμπτη;3093;4159;0;844;4626;0;844;4626;0;1559;4626;1;209;291;97;152;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6709;9266;4257;20000-30000;Female;55-64;Retired;Lyceum;4;4;0;FALSE;2;3;112;243;Leisure;Home;14:30:00;15:30:00;60;Bus;Πέμπτη;3209;4159;0;785;4379;0;785;4379;0;1689;4379;1;217;245;179;231;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;NA
6710;9267;4258;10000-20000;Male;45-54;Retired;Lyceum;5;4;1;TRUE;1;2;702;116;Home;PersonalActivities;10:00:00;10:40:00;40;Bus;Πέμπτη;9063;12257;0;1229;12377;0;1229;12377;0;1840;12377;2;532;738;67;98;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6711;9268;4258;10000-20000;Male;45-54;Retired;Lyceum;5;4;1;TRUE;2;3;116;702;PersonalActivities;Home;11:45:00;12:20:00;35;Bus;Πέμπτη;9039;12257;0;1363;12801;0;1363;12801;0;2787;12801;2;153;194;247;324;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
6712;9269;4259;<10000;Male;16-24;Student;Lyceum;4;3;0;TRUE;1;2;238;116;Home;Leisure;18:00:00;18:20:00;20;Bus;Πέμπτη;2264;3086;0;624;3168;0;624;3168;0;1295;3168;1;167;241;303;397;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6713;9270;4259;<10000;Male;16-24;Student;Lyceum;4;3;0;TRUE;2;3;116;238;Leisure;Home;19:20:00;19:40:00;20;Bus;Πέμπτη;2436;3086;0;673;3706;0;673;3706;0;1240;3706;1;265;370;213;266;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
6714;9276;4261;10000-20000;Female;16-24;Student;Lyceum;4;3;0;FALSE;2;3;116;215;Leisure;Home;16:50:00;17:10:00;20;Bus;Πέμπτη;2721;3658;0;504;3956;0;504;3956;0;1132;3956;1;58;59;282;345;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;NA
6715;9277;4262;10000-20000;Female;45-54;Employed;University;3;3;1;TRUE;1;2;216;200;Home;Work;7:00:00;7:30:00;30;Bus;Πέμπτη;4312;5692;0;1247;7210;0;1247;7210;0;1934;7210;1;427;591;198;276;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6716;9285;4266;<10000;Male;16-24;Student;Lyceum;4;4;1;TRUE;1;2;916;313;Home;Work;7:30:00;9:10:00;100;Bus;Πέμπτη;9555;12658;0;1327;18985;0;1327;18985;0;4303;18985;2;305;429;153;240;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6717;9286;4266;<10000;Male;16-24;Student;Lyceum;4;4;1;TRUE;2;3;313;916;Work;Home;18:00:00;20:30:00;150;Bus;Πέμπτη;9493;12558;0;1430;19907;0;1430;19907;0;4004;19907;2;85;122;286;419;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
6718;9292;4268;40000-50000;Female;45-54;Employed;University;4;4;1;TRUE;4;5;174;409;HorkRelatedActivities;Home;17:00:00;18:00:00;60;Bus;Πέμπτη;3735;4686;0;812;4707;0;812;4707;0;1452;4707;1;1277;4505;175;253;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6719;9293;4269;<10000;Female;45-54;Retired;Lyceum;4;4;1;FALSE;1;2;222;116;Home;PersonalActivities;15:30:00;15:50:00;20;Bus;Πέμπτη;3122;4065;0;798;4596;0;798;4596;0;1516;4596;1;99;128;98;114;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
6720;9294;4269;<10000;Female;45-54;Retired;Lyceum;4;4;1;FALSE;2;3;116;222;PersonalActivities;Home;20:00:00;20:40:00;40;Bus;Πέμπτη;3091;4066;0;777;4993;0;777;4993;0;1285;4993;1;120;167;43;49;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
6721;9297;4271;20000-30000;Female;45-54;Employed;University;5;5;1;TRUE;3;4;208;174;Home;Shopping;19:00:00;19:25:00;25;Bus;Πέμπτη;2488;3268;0;552;3277;0;552;3277;0;982;3277;1;72;103;314;432;NA;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6722;9298;4271;20000-30000;Female;45-54;Employed;University;5;5;1;TRUE;4;5;174;208;Shopping;Home;20:30:00;21:00:00;30;Bus;Πέμπτη;2511;3268;0;695;4030;0;695;4030;0;1478;4030;1;381;504;249;334;NA;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NA
6723;9306;4276;30000-40000;Female;45-54;Employed;University;4;4;1;TRUE;2;3;107;110;Work;Home;13:45:00;14:30:00;45;Bus;Πέμπτη;1657;1823;0;434;2151;0;434;2151;0;1061;2151;1;525;713;101;157;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;NA
6724;9309;4277;20000-30000;Female;16-24;Student;Lyceum;4;4;0;TRUE;1;2;110;115;Home;ChangeMode;15:10:00;15:20:00;10;Bus;Πέμπτη;872;1292;0;284;1406;0;284;1406;0;715;1406;1;246;411;108;136;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6725;9310;4277;20000-30000;Female;16-24;Student;Lyceum;4;4;0;TRUE;2;3;115;206;ChangeMode;Work;15:30:00;15:45:00;15;Bus;Πέμπτη;1574;2025;0;372;2895;0;372;2895;0;834;2895;1;71;84;203;249;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6726;9311;4277;20000-30000;Female;16-24;Student;Lyceum;4;4;0;TRUE;3;4;206;115;Work;ChangeMode;19:30:00;19:40:00;10;Bus;Πέμπτη;1575;2025;0;466;2267;0;466;2267;0;700;2267;1;60;90;125;152;NA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;NA
6727;9312;4277;20000-30000;Female;16-24;Student;Lyceum;4;4;0;TRUE;4;5;115;110;ChangeMode;Home;19:45:00;19:55:00;10;Bus;Πέμπτη;1196;1292;0;278;1936;0;278;1936;0;655;1936;1;136;146;163;268;NA;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6728;9321;4282;>50000;Female;55-64;Employed;University;4;4;1;TRUE;1;2;214;489;Home;Work;7:15:00;8:00:00;45;Bus;Πέμπτη;5477;7392;0;806;8007;0;806;8007;0;1372;8007;1;117;171;226;317;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6729;9324;4283;20000-30000;Male;55-64;Retired;University;3;3;1;TRUE;2;3;174;254;PersonalActivities;Home;15:00:00;15:30:00;30;Bus;Πέμπτη;3634;4550;0;785;4548;0;785;4548;0;1436;4548;1;1277;4505;159;235;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;NA
6730;9327;4284;ΔΞ/ΔΑ;Female;16-24;Student;Lyceum;5;4;0;TRUE;1;2;247;115;Home;School;14:30:00;15:20:00;50;Bus;Πέμπτη;2840;3836;0;812;4596;0;812;4596;0;1789;4596;1;685;981;108;136;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6731;9328;4284;ΔΞ/ΔΑ;Female;16-24;Student;Lyceum;5;4;0;TRUE;2;3;115;409;School;OtherMeetings;17:20:00;17:40:00;20;Bus;Πέμπτη;2921;3606;0;587;3606;0;587;3606;0;1087;3606;1;84;103;44;63;NA;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6733;9336;4288;ΔΞ/ΔΑ;Male;16-24;Student;HighSchool;3;3;0;FALSE;3;4;206;313;Home;Sports;17:30:00;18:00:00;30;Bus;Πέμπτη;4015;5248;0;645;5515;0;645;5515;0;2066;5515;1;522;749;325;392;NA;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;NA
6734;9337;4288;ΔΞ/ΔΑ;Male;16-24;Student;HighSchool;3;3;0;FALSE;4;5;313;206;Sports;Home;20:00:00;20:30:00;30;Bus;Πέμπτη;3922;5248;0;794;7337;0;794;7337;0;2359;7337;1;54;93;217;279;NA;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;NA
6735;9338;4289;<10000;Female;45-54;Unemployed;University;4;4;0;TRUE;1;2;211;173;Home;PersonalActivities;8:45:00;9:15:00;30;Bus;Πέμπτη;3114;4169;0;824;4383;0;824;4383;0;1139;4383;1;76;103;106;111;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;NA
6736;9339;4289;<10000;Female;45-54;Unemployed;University;4;4;0;TRUE;2;3;173;224;PersonalActivities;PersonalActivities;9:30:00;10:15:00;45;Bus;Πέμπτη;3085;3909;0;689;4143;0;689;4143;0;1582;4143;1;71;112;472;605;NA;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;NA
6737;9341;4290;10000-20000;Male;55-64;Employed;University;3;3;1;TRUE;1;2;691;232;ChangeMode;Home;20:30:00;21:00:00;30;Bus;Πέμπτη;6961;9282;0;1251;9769;0;1251;9769;0;2691;9769;1;58;71;402;484;NA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA
6738;9346;4295;10000-20000;Female;45-54;Retired;Lyceum;4;4;1;TRUE;1;2;635;615;Home;PersonalActivities;12:00:00;12:30:00;30;Bus;Πέμπτη;2869;3905;0;666;4754;0;666;4754;0;1679;4754;1;413;550;205;276;NA;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;NA
